tag	gene	fc	pvals	Pool	VEH	VEH	VEH	VEM	VEM	VEM
ULTRA-3437076	FUT2	9.50232734135526	0.1	pool11	1.6616402050464	0.715784088978643	0.47052811840746	4237.95771915821	1.69135252048735	1.55713477857933
ULTRA-3422998	ALK	9.23877983895736	0.1	pool11	1.6616402050464	2.38594696326214	0.94105623681492	4820.67690554246	3.38270504097471	2.33570216786899
ULTRA-3412865	MRRF	9.21557839409915	0.1	pool9	1.23455814670106	1.92261023819859	1.21720581276636	2.34879293182441	4379.99653743945	1.85807679142345
ULTRA-3226357	PSORS1C1	9.15049254250404	0.1	pool11	0.712131516448458	1.19297348163107	0.70579217761119	3185.90725770548	1.69135252048735	1.03808985238622
ULTRA-3347119	HIF1AN	8.94040455928307	0.1	pool12	0.818723887825003	0.273619820582011	0.475972548759223	0.786212763325586	2242.50289524174	1.03775400975177
ULTRA-3427945	MAN1A1	8.91720165789107	0.1	pool12	0.545815925216668	0.273619820582011	0.237986274379611	1960.29048989179	0.722455829652622	0.518877004875887
RRUH-150189	ASH1L	8.89507701471285	0.1	pool3	0	0.285956368205427	0.404478384675123	0.338763371413724	1681.63188481308	74.9919909181248
ULTRA-3232689	PHC1	8.3836333492273	0.1	pool7	0.456871136297909	0.223147291717107	0.251243403604438	0.382602747011203	1312.04137928893	0.552903665751304
RRUH-154387	VPS11	8.06164491039182	0.1	pool3	0.536579568176861	17.7292948287364	0.202239192337561	1.01629011424117	4693.95324921406	1040.78842625699
ULTRA-3308939	IL9	5.38199724195222	0.1	pool12	159.924066088484	1.91533874407408	2.61784901817573	2297.31369443736	4676.93822256119	8.82090908289008
ULTRA-3306680	APOBEC1	4.05174030622263	0.1	pool9	1.60492559071138	1.92261023819859	384.637036834169	1024.07371827544	5119.55258522279	343.537753436513
ULTRA-3306323	VSX2	2.73891834092407	0.1	pool8	0	100.897201020857	0.439599762000689	277.765355547365	334.574467359902	84.1809806296939
